id,title,category,start_local,end_local,predicted_end_local,phq_attendance,rank,local_rank,state,start,end,predicted_end,description,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,locality,region,postcode,country,venue_formatted_address,lat,lon,labels,phq_labels,timezone,duration,geo,placekey,impact_patterns,duplicate_of_id,parent_event_id,cancelled,postponed,deleted_reason,scope,place_hierarchies,relevance,private,brand_safe,first_seen,updated
F2hNFa5kCGCvjRXbxg,Father John Misty,concerts,2025-02-13 20:00:00,2025-02-13 20:00:00,2025-02-14 00:10:00,1828,55,78,active,2025-02-14T01:00:00Z,2025-02-14T01:00:00Z,2025-02-14T05:10:00Z,Sourced from predicthq.com,56079,12201,22977,20899,SXXULwMiiVcsCU2EcX6tGr,The Eastern Atlanta,Atlanta,Georgia,30316,US,"777 Memorial Dr SE, Atlanta, GA 30316, USA",33.74527370000001,-84.360908,"concert,music","rock,pop,jazz-and-classical",America/New_York,0,"{""geometry"": {""coordinates"": [-84.360908, 33.74527370000001], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""777 Memorial Dr SE, Atlanta, GA 30316, USA"", ""postcode"": ""30316"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",155mhfqa2r@8g7-46r-j9z,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-12"", ""value"": 366, ""position"": ""leading""}, {""date_local"": ""2025-02-13"", ""value"": 1828, ""position"": ""event_day""}, {""date_local"": ""2025-02-14"", ""value"": 183, ""position"": ""lagging""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-12"", ""value"": 275, ""position"": ""leading""}, {""date_local"": ""2025-02-13"", ""value"": 1828, ""position"": ""event_day""}, {""date_local"": ""2025-02-14"", ""value"": 55, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-13"", ""value"": 1828, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185584,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-17T00:57:25Z,2025-01-31T06:24:14Z
5UEsWTEoCzTZzUMycA,Benjamin Booker,concerts,2025-03-03 20:00:00,2025-03-03 20:00:00,2025-03-03 22:30:00,220,37,59,active,2025-03-04T01:00:00Z,2025-03-04T01:00:00Z,2025-03-04T03:30:00Z,Sourced from predicthq.com,4224,0,2212,2012,fQL2G3CSYV3vpRmpMC5jKT,Aisle 5,Atlanta,Georgia,30307,US,"1123 Euclid Ave NE, Atlanta, GA 30307, USA",33.7642502,-84.3502888,"concert,music","jazz-and-classical,rock",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3502888, 33.7642502], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1123 Euclid Ave NE, Atlanta, GA 30307, USA"", ""postcode"": ""30307"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22c-223@8g7-485-cyv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-03"", ""value"": 220, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-03"", ""value"": 220, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-03"", ""value"": 220, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-17T00:59:45Z,2025-01-31T06:16:06Z
3A9Fos22S6tfZaq7Pi,K.Flay,concerts,2025-03-19 20:00:00,2025-03-19 20:00:00,2025-03-20 00:10:00,553,45,67,active,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z,2025-03-20T04:10:00Z,Sourced from predicthq.com,16964,3691,6951,6322,WYENyG5WspSFT4LPka5bKC,Variety Playhouse,Atlanta,Georgia,30307,US,"1099 Euclid Ave NE, Atlanta, GA 30307, USA",33.7636046,-84.3509632,"concert,music","rock,hip-hop-and-rnb-and-soul,pop",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3509632, 33.7636046], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1099 Euclid Ave NE, Atlanta, GA 30307, USA"", ""postcode"": ""30307"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",223-223@8g7-483-kfz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-19"", ""value"": 553, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-18"", ""value"": 83, ""position"": ""leading""}, {""date_local"": ""2025-03-19"", ""value"": 553, ""position"": ""event_day""}, {""date_local"": ""2025-03-20"", ""value"": 17, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-19"", ""value"": 553, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-17T01:01:49Z,2025-01-31T10:57:16Z
3BpCbR74Gp4kFxjzAx,LUKE KIDGELL,concerts,2025-03-26 18:30:00,2025-03-26 18:30:00,2025-03-26 22:10:00,507,44,62,active,2025-03-26T22:30:00Z,2025-03-26T22:30:00Z,2025-03-27T02:10:00Z,Sourced from predicthq.com,15553,3384,6372,5796,36DsDXnbvqekcezXzD4qUQz,City Winery Atlanta,Atlanta,Georgia,30308,US,"650 North Avenue NE, Atlanta, GA 30308, USA",33.7722636,-84.3661896,"concert,music",other,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3661896, 33.7722636], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""650 North Avenue NE, Atlanta, GA 30308, USA"", ""postcode"": ""30308"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",zzw-223@8g7-485-5fz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-26"", ""value"": 507, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-25"", ""value"": 77, ""position"": ""leading""}, {""date_local"": ""2025-03-26"", ""value"": 507, ""position"": ""event_day""}, {""date_local"": ""2025-03-27"", ""value"": 16, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-26"", ""value"": 507, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-17T01:16:24Z,2024-12-24T05:24:19Z
C5xnK9e5cdCVLs368Y,Skegss,concerts,2025-03-25 20:00:00,2025-03-25 20:00:00,2025-03-26 00:10:00,410,42,62,active,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,2025-03-26T04:10:00Z,Sourced from predicthq.com,12577,2736,5153,4687,39NvhNJA3wPvT7jEmb5QCTT,Terminal West,Atlanta,Georgia,30318,US,"887 West Marietta St NW STE C, Atlanta, GA 30318, USA",33.781769,-84.4161768,"concert,music","rock,pop",America/New_York,0,"{""geometry"": {""coordinates"": [-84.4161768, 33.781769], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""887 West Marietta St NW STE C, Atlanta, GA 30318, USA"", ""postcode"": ""30318"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",24c-223@8g7-478-mrk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-25"", ""value"": 410, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-24"", ""value"": 62, ""position"": ""leading""}, {""date_local"": ""2025-03-25"", ""value"": 410, ""position"": ""event_day""}, {""date_local"": ""2025-03-26"", ""value"": 13, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-25"", ""value"": 410, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-17T01:16:24Z,2025-01-31T08:05:53Z
CBiCY4zM8kUFKxwQer,The Astronomers & Kyle Hume,concerts,2025-02-28 20:00:00,2025-02-28 20:00:00,2025-03-01 00:10:00,180,35,57,active,2025-03-01T01:00:00Z,2025-03-01T01:00:00Z,2025-03-01T05:10:00Z,Sourced from predicthq.com,3456,0,1810,1646,fQL2G3CSYV3vpRmpMC5jKT,Aisle 5,Atlanta,Georgia,30307,US,"1123 Euclid Ave NE, Atlanta, GA 30307, USA",33.7642502,-84.3502888,"concert,music","pop,rock",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3502888, 33.7642502], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1123 Euclid Ave NE, Atlanta, GA 30307, USA"", ""postcode"": ""30307"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",22c-223@8g7-485-cyv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 180, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 180, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 180, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4202074,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-17T08:17:49Z,2025-01-31T08:30:37Z
57WyJYNxBcSWfUPJez,"New Year, New Heart: Life-Saving CPR & Wellness Day",festivals,2025-02-15 11:00:00,2025-02-15 14:00:00,,313,40,61,active,2025-02-15T16:00:00Z,2025-02-15T19:00:00Z,,"Sourced from predicthq.com - The National Coalition of 100 Black Women, Inc., Metropolitan Atlanta Chapter, advocates for black women and girls in the area of health!",6010,0,3147,2862,,,Atlanta,Georgia,30312,US,"Pulliam Street Southwest, Atlanta, GA 30312, United States of America",33.7411067,-84.3927259,"festival,health","family-activities,nature-and-outdoor-activities",America/New_York,10800,"{""geometry"": {""coordinates"": [-84.3927259, 33.7411067], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Pulliam Street Southwest, Atlanta, GA 30312, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30312"", ""region"": ""Georgia""}}",22h-224@8g7-46n-3bk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 313, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 313, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-15"", ""value"": 313, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-17T16:04:37Z,2024-10-31T04:04:16Z
gncD4mgMTPgYhmQw46,African Clothing & Cosmetics Roadshow Atlanta,expos,2025-01-31 08:30:00,2025-02-02 16:30:00,,952,50,67,active,2025-01-31T13:30:00Z,2025-02-02T21:30:00Z,,Sourced from predicthq.com - African Clothing & Cosmetics Roadshow is a three-day event that connects buyers and retailers with African Fashion and beauty manufacturers.,68581,29019,28689,10872,,,Atlanta,Georgia,30313,US,"Baker Street Northwest, Atlanta, GA 30313, United States of America",33.7630392,-84.3940574,"expo,fashion","beauty-and-fashion,consumer-goods,management-and-consulting,textile",America/New_York,201600,"{""geometry"": {""coordinates"": [-84.3940574, 33.7630392], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Baker Street Northwest, Atlanta, GA 30313, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30313"", ""region"": ""Georgia""}}",222-223@8g7-477-85f,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-31"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-01"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-02"", ""value"": 317, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 26, ""position"": ""leading""}, {""date_local"": ""2025-01-31"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-01"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-02"", ""value"": 317, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-31"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-01"", ""value"": 317, ""position"": ""event_day""}, {""date_local"": ""2025-02-02"", ""value"": 317, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-17T17:27:41Z,2024-10-31T08:16:01Z
5o7q6YVkMoWFdyeMVK,Wilder Woods,concerts,2025-03-01 19:30:00,2025-03-01 19:30:00,2025-03-01 23:40:00,702,47,68,active,2025-03-02T00:30:00Z,2025-03-02T00:30:00Z,2025-03-02T04:40:00Z,Sourced from predicthq.com,21535,4685,8824,8025,LigQWmKbqWHEVUbRDq7jXj,Buckhead Theatre,Atlanta,Georgia,30305,US,"3110 Roswell Rd NE, Atlanta, GA 30305, USA",33.8402904,-84.3796218,"concert,music","rock,pop,other",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3796218, 33.8402904], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""3110 Roswell Rd NE, Atlanta, GA 30305, USA"", ""postcode"": ""30305"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1ulghpnpjd@8g6-ykz-99f,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-01"", ""value"": 702, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-28"", ""value"": 106, ""position"": ""leading""}, {""date_local"": ""2025-03-01"", ""value"": 702, ""position"": ""event_day""}, {""date_local"": ""2025-03-02"", ""value"": 22, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-01"", ""value"": 702, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185042,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-18T01:17:34Z,2025-01-31T06:39:18Z
nGb7K9JZTxkxCjBaXd,Major League Wrestling,sports,2025-02-08 19:00:00,2025-02-08 19:00:00,,1050,50,68,active,2025-02-09T00:00:00Z,2025-02-09T00:00:00Z,,Sourced from predicthq.com,35215,10012,13198,12004,64464UFysmVbhKKaihva24,Center Stage Theater,Atlanta,Georgia,30309,US,"1374 W Peachtree St NW, Atlanta, GA 30309, USA",33.7921622,-84.3882896,sport,,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3882896, 33.7921622], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1374 W Peachtree St NW, Atlanta, GA 30309, USA"", ""postcode"": ""30309"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",223-222@8g7-474-sqz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 1050, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-07"", ""value"": 116, ""position"": ""leading""}, {""date_local"": ""2025-02-08"", ""value"": 1050, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 1050, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184603,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2024-10-18T02:19:16Z,2025-01-24T18:39:11Z
3M3Rby2hEq6NgJVX2m,Aborted with Ingested,concerts,2025-03-07 18:00:00,2025-03-07 18:00:00,2025-03-07 22:10:00,791,48,67,active,2025-03-07T23:00:00Z,2025-03-07T23:00:00Z,2025-03-08T03:10:00Z,Sourced from predicthq.com,24266,5279,9942,9043,3nUKu4QuyiEPCtbs2CnAL5,The Masquerade - Hell,Atlanta,Georgia,30303,US,"92 Pryor Street SW
Atlanta, GA 30303
United States of America",33.7522,-84.3901,"concert,music",rock,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3901, 33.7522], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""92 Pryor Street SW\nAtlanta, GA 30303\nUnited States of America"", ""postcode"": ""30303"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1m4kpdrxi7@8g7-46m-ks5,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-07"", ""value"": 791, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-06"", ""value"": 119, ""position"": ""leading""}, {""date_local"": ""2025-03-07"", ""value"": 791, ""position"": ""event_day""}, {""date_local"": ""2025-03-08"", ""value"": 24, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-07"", ""value"": 791, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-18T03:14:00Z,2025-01-31T09:23:45Z
Dh7CSBp4TYmaWvf3eh,Jesse Welles,concerts,2025-03-07 20:00:00,2025-03-07 20:00:00,2025-03-08 00:10:00,542,45,64,active,2025-03-08T01:00:00Z,2025-03-08T01:00:00Z,2025-03-08T05:10:00Z,Sourced from predicthq.com,16627,3617,6812,6196,39NvhNJA3wPvT7jEmb5QCTT,Terminal West,Atlanta,Georgia,30318,US,"887 West Marietta St NW STE C, Atlanta, GA 30318, USA",33.781769,-84.4161768,"concert,music","rock,pop",America/New_York,0,"{""geometry"": {""coordinates"": [-84.4161768, 33.781769], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""887 West Marietta St NW STE C, Atlanta, GA 30318, USA"", ""postcode"": ""30318"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",24c-223@8g7-478-mrk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-07"", ""value"": 542, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-06"", ""value"": 82, ""position"": ""leading""}, {""date_local"": ""2025-03-07"", ""value"": 542, ""position"": ""event_day""}, {""date_local"": ""2025-03-08"", ""value"": 17, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-07"", ""value"": 542, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-18T06:31:54Z,2025-01-31T05:29:19Z
F4LZF2zMWq7Jgb8qGw,Matteo Bocelli - A Night with Matteo,performing-arts,2025-03-17 19:30:00,2025-03-17 19:30:00,2025-03-17 22:00:00,782,48,66,active,2025-03-17T23:30:00Z,2025-03-17T23:30:00Z,2025-03-18T02:00:00Z,Sourced from predicthq.com,20261,1491,9829,8940,EFDtC9runKhYraykeDPcwc,Atlanta Symphony Hall,Atlanta,Georgia,30309,US,"1280 Peachtree Rd NE, Atlanta, GA 30309, USA",33.7895601,-84.38488459999996,"entertainment,music,performing-arts","concert,general-theatre",America/New_York,0,"{""geometry"": {""coordinates"": [-84.38488459999996, 33.7895601], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1280 Peachtree Rd NE, Atlanta, GA 30309, USA"", ""postcode"": ""30309"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1juvcm5cj6@8g7-474-syv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-17"", ""value"": 782, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-16"", ""value"": 219, ""position"": ""leading""}, {""date_local"": ""2025-03-17"", ""value"": 782, ""position"": ""event_day""}, {""date_local"": ""2025-03-18"", ""value"": 8, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-17"", ""value"": 782, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184603,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2024-10-18T10:15:22Z,2025-01-31T06:32:52Z
